"","folder","ess_likelihood","tree","best_or_gen"
"1","data/0.2-0-1-0.1/1",720,"true","gen"
"2","data/0.2-0-1-0.1/1",901,"true","best"
"3","data/0.2-0-1-0.1/1",901,"twin","gen"
"4","data/0.2-0-1-0.1/1",901,"twin","best"
"5","data/0.2-0-1-0.1/2",901,"true","gen"
"6","data/0.2-0-1-0.1/2",901,"true","best"
"7","data/0.2-0-1-0.1/2",641,"twin","gen"
"8","data/0.2-0-1-0.1/2",772,"twin","best"
"9","data/0.2-0-1-0.15/17",901,"true","gen"
"10","data/0.2-0-1-0.15/17",901,"true","best"
"11","data/0.2-0-1-0.15/17",675,"twin","gen"
"12","data/0.2-0-1-0.15/17",121,"twin","best"
"13","data/0.2-0-1-0.15/18",877,"true","gen"
"14","data/0.2-0-1-0.15/18",770,"true","best"
"15","data/0.2-0-1-0.15/18",901,"twin","gen"
"16","data/0.2-0-1-0.15/18",190,"twin","best"
"17","data/0.2-0-1-0.2/33",901,"true","gen"
"18","data/0.2-0-1-0.2/33",741,"true","best"
"19","data/0.2-0-1-0.2/33",594,"twin","gen"
"20","data/0.2-0-1-0.2/33",152,"twin","best"
"21","data/0.2-0-1-0.2/34",791,"true","gen"
"22","data/0.2-0-1-0.2/34",175,"true","best"
"23","data/0.2-0-1-0.2/34",776,"twin","gen"
"24","data/0.2-0-1-0.2/34",156,"twin","best"
"25","data/0.2-0-1.5-0.1/5",901,"true","gen"
"26","data/0.2-0-1.5-0.1/5",878,"true","best"
"27","data/0.2-0-1.5-0.1/5",876,"twin","gen"
"28","data/0.2-0-1.5-0.1/5",786,"twin","best"
"29","data/0.2-0-1.5-0.1/6",901,"true","gen"
"30","data/0.2-0-1.5-0.1/6",3,"true","best"
"31","data/0.2-0-1.5-0.1/6",773,"twin","gen"
"32","data/0.2-0-1.5-0.1/6",681,"twin","best"
"33","data/0.2-0-1.5-0.15/21",834,"true","gen"
"34","data/0.2-0-1.5-0.15/21",745,"true","best"
"35","data/0.2-0-1.5-0.15/21",792,"twin","gen"
"36","data/0.2-0-1.5-0.15/21",23,"twin","best"
"37","data/0.2-0-1.5-0.15/22",671,"true","gen"
"38","data/0.2-0-1.5-0.15/22",287,"true","best"
"39","data/0.2-0-1.5-0.15/22",527,"twin","gen"
"40","data/0.2-0-1.5-0.15/22",638,"twin","best"
"41","data/0.2-0-1.5-0.2/37",901,"true","gen"
"42","data/0.2-0-1.5-0.2/37",765,"true","best"
"43","data/0.2-0-1.5-0.2/37",763,"twin","gen"
"44","data/0.2-0-1.5-0.2/37",901,"twin","best"
"45","data/0.2-0-1.5-0.2/38",901,"true","gen"
"46","data/0.2-0-1.5-0.2/38",901,"true","best"
"47","data/0.2-0-1.5-0.2/38",644,"twin","gen"
"48","data/0.2-0-1.5-0.2/38",626,"twin","best"
"49","data/0.2-0-2-0.1/10",809,"true","gen"
"50","data/0.2-0-2-0.1/10",552,"true","best"
"51","data/0.2-0-2-0.1/10",793,"twin","gen"
"52","data/0.2-0-2-0.1/10",901,"twin","best"
"53","data/0.2-0-2-0.1/9",41,"true","gen"
"54","data/0.2-0-2-0.1/9",831,"true","best"
"55","data/0.2-0-2-0.1/9",835,"twin","gen"
"56","data/0.2-0-2-0.1/9",871,"twin","best"
"57","data/0.2-0-2-0.15/25",860,"true","gen"
"58","data/0.2-0-2-0.15/25",901,"true","best"
"59","data/0.2-0-2-0.15/25",901,"twin","gen"
"60","data/0.2-0-2-0.15/25",28,"twin","best"
"61","data/0.2-0-2-0.15/26",589,"true","gen"
"62","data/0.2-0-2-0.15/26",492,"true","best"
"63","data/0.2-0-2-0.15/26",10,"twin","gen"
"64","data/0.2-0-2-0.15/26",4,"twin","best"
"65","data/0.2-0-2-0.2/41",534,"true","gen"
"66","data/0.2-0-2-0.2/41",435,"true","best"
"67","data/0.2-0-2-0.2/41",19,"twin","gen"
"68","data/0.2-0-2-0.2/41",4,"twin","best"
"69","data/0.2-0-2-0.2/42",6,"true","gen"
"70","data/0.2-0-2-0.2/42",4,"true","best"
"71","data/0.2-0-2-0.2/42",74,"twin","gen"
"72","data/0.2-0-2-0.2/42",105,"twin","best"
"73","data/0.2-0-2.5-0.1/13",901,"true","gen"
"74","data/0.2-0-2.5-0.1/13",859,"true","best"
"75","data/0.2-0-2.5-0.1/13",74,"twin","gen"
"76","data/0.2-0-2.5-0.1/13",38,"twin","best"
"77","data/0.2-0-2.5-0.1/14",9,"true","gen"
"78","data/0.2-0-2.5-0.1/14",13,"true","best"
"79","data/0.2-0-2.5-0.1/14",33,"twin","gen"
"80","data/0.2-0-2.5-0.1/14",9,"twin","best"
"81","data/0.2-0-2.5-0.15/29",46,"true","gen"
"82","data/0.2-0-2.5-0.15/29",833,"true","best"
"83","data/0.2-0-2.5-0.15/29",721,"twin","gen"
"84","data/0.2-0-2.5-0.15/29",153,"twin","best"
"85","data/0.2-0-2.5-0.15/30",901,"true","gen"
"86","data/0.2-0-2.5-0.15/30",882,"true","best"
"87","data/0.2-0-2.5-0.15/30",533,"twin","gen"
"88","data/0.2-0-2.5-0.15/30",130,"twin","best"
"89","data/0.2-0-2.5-0.2/45",715,"true","gen"
"90","data/0.2-0-2.5-0.2/45",755,"true","best"
"91","data/0.2-0-2.5-0.2/45",662,"twin","gen"
"92","data/0.2-0-2.5-0.2/45",728,"twin","best"
"93","data/0.2-0-2.5-0.2/46",351,"true","gen"
"94","data/0.2-0-2.5-0.2/46",263,"true","best"
"95","data/0.2-0-2.5-0.2/46",347,"twin","gen"
"96","data/0.2-0-2.5-0.2/46",279,"twin","best"
"97","data/0.2-0.15-1-0.1/3",688,"true","gen"
"98","data/0.2-0.15-1-0.1/3",800,"true","best"
"99","data/0.2-0.15-1-0.1/3",4,"twin","gen"
"100","data/0.2-0.15-1-0.1/3",136,"twin","best"
"101","data/0.2-0.15-1-0.1/4",813,"true","gen"
"102","data/0.2-0.15-1-0.1/4",736,"true","best"
"103","data/0.2-0.15-1-0.1/4",901,"twin","gen"
"104","data/0.2-0.15-1-0.1/4",601,"twin","best"
"105","data/0.2-0.15-1-0.15/19",901,"true","gen"
"106","data/0.2-0.15-1-0.15/19",901,"true","best"
"107","data/0.2-0.15-1-0.15/19",31,"twin","gen"
"108","data/0.2-0.15-1-0.15/19",779,"twin","best"
"109","data/0.2-0.15-1-0.15/20",901,"true","gen"
"110","data/0.2-0.15-1-0.15/20",673,"true","best"
"111","data/0.2-0.15-1-0.15/20",761,"twin","gen"
"112","data/0.2-0.15-1-0.15/20",901,"twin","best"
"113","data/0.2-0.15-1-0.2/35",22,"true","gen"
"114","data/0.2-0.15-1-0.2/35",13,"true","best"
"115","data/0.2-0.15-1-0.2/35",518,"twin","gen"
"116","data/0.2-0.15-1-0.2/35",760,"twin","best"
"117","data/0.2-0.15-1-0.2/36",642,"true","gen"
"118","data/0.2-0.15-1-0.2/36",805,"true","best"
"119","data/0.2-0.15-1-0.2/36",501,"twin","gen"
"120","data/0.2-0.15-1-0.2/36",901,"twin","best"
"121","data/0.2-0.15-1.5-0.1/7",819,"true","gen"
"122","data/0.2-0.15-1.5-0.1/7",156,"true","best"
"123","data/0.2-0.15-1.5-0.1/7",901,"twin","gen"
"124","data/0.2-0.15-1.5-0.1/7",901,"twin","best"
"125","data/0.2-0.15-1.5-0.1/8",717,"true","gen"
"126","data/0.2-0.15-1.5-0.1/8",761,"true","best"
"127","data/0.2-0.15-1.5-0.1/8",887,"twin","gen"
"128","data/0.2-0.15-1.5-0.1/8",901,"twin","best"
"129","data/0.2-0.15-1.5-0.15/23",901,"true","gen"
"130","data/0.2-0.15-1.5-0.15/23",901,"true","best"
"131","data/0.2-0.15-1.5-0.15/23",901,"twin","gen"
"132","data/0.2-0.15-1.5-0.15/23",3,"twin","best"
"133","data/0.2-0.15-1.5-0.15/24",877,"true","gen"
"134","data/0.2-0.15-1.5-0.15/24",742,"true","best"
"135","data/0.2-0.15-1.5-0.15/24",722,"twin","gen"
"136","data/0.2-0.15-1.5-0.15/24",786,"twin","best"
"137","data/0.2-0.15-1.5-0.2/39",901,"true","gen"
"138","data/0.2-0.15-1.5-0.2/39",789,"true","best"
"139","data/0.2-0.15-1.5-0.2/39",4,"twin","gen"
"140","data/0.2-0.15-1.5-0.2/39",901,"twin","best"
"141","data/0.2-0.15-1.5-0.2/40",900,"true","gen"
"142","data/0.2-0.15-1.5-0.2/40",80,"true","best"
"143","data/0.2-0.15-1.5-0.2/40",712,"twin","gen"
"144","data/0.2-0.15-1.5-0.2/40",758,"twin","best"
"145","data/0.2-0.15-2-0.1/11",901,"true","gen"
"146","data/0.2-0.15-2-0.1/11",757,"true","best"
"147","data/0.2-0.15-2-0.1/11",901,"twin","gen"
"148","data/0.2-0.15-2-0.1/11",806,"twin","best"
"149","data/0.2-0.15-2-0.1/12",341,"true","gen"
"150","data/0.2-0.15-2-0.1/12",566,"true","best"
"151","data/0.2-0.15-2-0.1/12",900,"twin","gen"
"152","data/0.2-0.15-2-0.1/12",901,"twin","best"
"153","data/0.2-0.15-2-0.15/27",710,"true","gen"
"154","data/0.2-0.15-2-0.15/27",460,"true","best"
"155","data/0.2-0.15-2-0.15/27",644,"twin","gen"
"156","data/0.2-0.15-2-0.15/27",649,"twin","best"
"157","data/0.2-0.15-2-0.15/28",877,"true","gen"
"158","data/0.2-0.15-2-0.15/28",693,"true","best"
"159","data/0.2-0.15-2-0.15/28",477,"twin","gen"
"160","data/0.2-0.15-2-0.15/28",660,"twin","best"
"161","data/0.2-0.15-2-0.2/43",901,"true","gen"
"162","data/0.2-0.15-2-0.2/43",666,"true","best"
"163","data/0.2-0.15-2-0.2/43",506,"twin","gen"
"164","data/0.2-0.15-2-0.2/43",372,"twin","best"
"165","data/0.2-0.15-2-0.2/44",901,"true","gen"
"166","data/0.2-0.15-2-0.2/44",901,"true","best"
"167","data/0.2-0.15-2-0.2/44",874,"twin","gen"
"168","data/0.2-0.15-2-0.2/44",835,"twin","best"
"169","data/0.2-0.15-2.5-0.1/15",901,"true","gen"
"170","data/0.2-0.15-2.5-0.1/15",901,"true","best"
"171","data/0.2-0.15-2.5-0.1/15",749,"twin","gen"
"172","data/0.2-0.15-2.5-0.1/15",879,"twin","best"
"173","data/0.2-0.15-2.5-0.1/16",806,"true","gen"
"174","data/0.2-0.15-2.5-0.1/16",901,"true","best"
"175","data/0.2-0.15-2.5-0.1/16",806,"twin","gen"
"176","data/0.2-0.15-2.5-0.1/16",901,"twin","best"
"177","data/0.2-0.15-2.5-0.15/31",526,"true","gen"
"178","data/0.2-0.15-2.5-0.15/31",373,"true","best"
"179","data/0.2-0.15-2.5-0.15/31",349,"twin","gen"
"180","data/0.2-0.15-2.5-0.15/31",31,"twin","best"
"181","data/0.2-0.15-2.5-0.15/32",813,"true","gen"
"182","data/0.2-0.15-2.5-0.15/32",136,"true","best"
"183","data/0.2-0.15-2.5-0.15/32",649,"twin","gen"
"184","data/0.2-0.15-2.5-0.15/32",661,"twin","best"
"185","data/0.2-0.15-2.5-0.2/47",710,"true","gen"
"186","data/0.2-0.15-2.5-0.2/47",763,"true","best"
"187","data/0.2-0.15-2.5-0.2/47",358,"twin","gen"
"188","data/0.2-0.15-2.5-0.2/47",409,"twin","best"
"189","data/0.2-0.15-2.5-0.2/48",748,"true","gen"
"190","data/0.2-0.15-2.5-0.2/48",615,"true","best"
"191","data/0.2-0.15-2.5-0.2/48",383,"twin","gen"
"192","data/0.2-0.15-2.5-0.2/48",295,"twin","best"
